filepath,line_number,line_id,original_text,translated_text
sharedassets54\ParkEntrance.yarn.txt,139,a05b8f,Angus: ...sorry... *puff puff*,Angus: ...sorry... *puff puff*
sharedassets54\ParkEntrance.yarn.txt,140,4e1887,"Mae: seriously, it's fine.","Mae: seriously, it's fine."
sharedassets54\ParkEntrance.yarn.txt,141,cccc49,Mae: hang for a minute.,Mae: hang for a minute.
sharedassets54\ParkEntrance.yarn.txt,142,c6aee6,Angus: ok.,Angus: ok.
sharedassets54\ParkEntrance.yarn.txt,143,4258ba,Mae: i should know all this stuff about like,Mae: i should know all this stuff about like
sharedassets54\ParkEntrance.yarn.txt,144,e981bf,Mae: ancient sea creature rock or whatever,Mae: ancient sea creature rock or whatever
sharedassets54\ParkEntrance.yarn.txt,145,529035,Angus: lime... *puff*... stone...,Angus: lime... *puff*... stone...
sharedassets54\ParkEntrance.yarn.txt,146,9fdc54,Mae: i was gonna take a class on dinosaurs back at school.,Mae: i was gonna take a class on dinosaurs back at school.
sharedassets54\ParkEntrance.yarn.txt,147,f76625,Angus: what happened?,Angus: what happened?
sharedassets54\ParkEntrance.yarn.txt,148,404439,Mae: it was all full up!,Mae: it was all full up!
sharedassets54\ParkEntrance.yarn.txt,149,158b16,Mae: that class fills up fast.,Mae: that class fills up fast.
sharedassets54\ParkEntrance.yarn.txt,150,107a43,Angus: i bet.,Angus: i bet.
sharedassets54\ParkEntrance.yarn.txt,151,443549,->i love dinosaurs,->i love dinosaurs
sharedassets54\ParkEntrance.yarn.txt,152,1c3ae6,Angus: who doesn't?,Angus: who doesn't?
sharedassets54\ParkEntrance.yarn.txt,153,5fdd6d,->dinosaurs are like the most interesting animals,->dinosaurs are like the most interesting animals
sharedassets54\ParkEntrance.yarn.txt,154,f9e133,Angus: you knew they had feathers?,Angus: you knew they had feathers?
sharedassets54\ParkEntrance.yarn.txt,155,dfd5ec,Angus: or some of them?,Angus: or some of them?
sharedassets54\ParkEntrance.yarn.txt,156,acb48a,"Mae: i know, right?","Mae: i know, right?"
sharedassets54\ParkEntrance.yarn.txt,157,346b29,Mae: big freaky chickens.,Mae: big freaky chickens.
sharedassets54\ParkEntrance.yarn.txt,158,8907ee,Mae: things were so scary and cool back then.,Mae: things were so scary and cool back then.
sharedassets54\ParkEntrance.yarn.txt,159,1b36d1,Mae: we'd die in like 5 minutes ha ha,Mae: we'd die in like 5 minutes ha ha
sharedassets54\ParkEntrance.yarn.txt,160,76ab35,"Angus: oh yeah ancient creatures would eat us, no problem.","Angus: oh yeah ancient creatures would eat us, no problem."
sharedassets54\ParkEntrance.yarn.txt,161,90b6e6,Angus: be glad for the millions of years between us,Angus: be glad for the millions of years between us
sharedassets54\ParkEntrance.yarn.txt,162,675c56,Mae: weird.,Mae: weird.
sharedassets54\ParkEntrance.yarn.txt,163,98026,"Mae: time, dude.","Mae: time, dude."
sharedassets54\ParkEntrance.yarn.txt,164,aa7ce9,Angus: time makes most dangerous things less dangerous.,Angus: time makes most dangerous things less dangerous.
sharedassets54\ParkEntrance.yarn.txt,165,e8a9a9,"Angus: most things, at least.","Angus: most things, at least."
sharedassets54\ParkEntrance.yarn.txt,166,3a60a2,"Mae: ok, you ready to roll?","Mae: ok, you ready to roll?"
sharedassets54\ParkEntrance.yarn.txt,167,502c11,"Angus: yeah, we're almost to the top.","Angus: yeah, we're almost to the top."
sharedassets54\ParkEntrance.yarn.txt,177,df8b7f,Mae: Hmm... I should go back for Angus.,Mae: Hmm... I should go back for Angus.
sharedassets54\ParkEntrance.yarn.txt,178,f442cd,Mae: he'd go back to me.,Mae: he'd go back to me.
sharedassets55\ScoutCamp.yarn.txt,15,72a4c6,Angus: wow.,Angus: wow.
sharedassets55\ScoutCamp.yarn.txt,16,3e6e3c,Mae: wow?,Mae: wow?
sharedassets55\ScoutCamp.yarn.txt,17,03a31b,Angus: my old scout camp,Angus: my old scout camp
sharedassets55\ScoutCamp.yarn.txt,18,f486cb,Angus: used to come up here with my troop,Angus: used to come up here with my troop
sharedassets55\ScoutCamp.yarn.txt,19,880749,Angus: like a decade ago,Angus: like a decade ago
sharedassets55\ScoutCamp.yarn.txt,20,7e282d,Mae: you're the ancient sea monster now.,Mae: you're the ancient sea monster now.
sharedassets55\ScoutCamp.yarn.txt,21,07f70a,Angus: looks like it.,Angus: looks like it.
sharedassets55\ScoutCamp.yarn.txt,29,e59ecb,Angus: Wow. Looks like some of the whirly note things came back.,Angus: Wow. Looks like some of the whirly note things came back.
sharedassets55\ScoutCamp.yarn.txt,30,199677,Mae: the what?,Mae: the what?
sharedassets55\ScoutCamp.yarn.txt,31,85ae37,Angus: uh we made these little windmill things,Angus: uh we made these little windmill things
sharedassets55\ScoutCamp.yarn.txt,32,6be2d7,Angus: and each put an anonymous note in them,Angus: and each put an anonymous note in them
sharedassets55\ScoutCamp.yarn.txt,33,7f45d7,Angus: attached to this little spring-controlled helicopter,Angus: attached to this little spring-controlled helicopter
sharedassets55\ScoutCamp.yarn.txt,34,c40262,Angus: and the idea was that when the wind would pick up,Angus: and the idea was that when the wind would pick up
sharedassets55\ScoutCamp.yarn.txt,35,43e5b4,Angus: the windmill would wind up the helicopter,Angus: the windmill would wind up the helicopter
sharedassets55\ScoutCamp.yarn.txt,36,ee9230,Angus: and the note would fly away.,Angus: and the note would fly away.
sharedassets55\ScoutCamp.yarn.txt,37,5e65e3,Angus: looks like some of them blew back.,Angus: looks like some of them blew back.
sharedassets55\ScoutCamp.yarn.txt,38,432c1d,Mae: that's... an amazing coincidence.,Mae: that's... an amazing coincidence.
sharedassets55\ScoutCamp.yarn.txt,39,3839b2,Angus: oh no that was the idea.,Angus: oh no that was the idea.
sharedassets55\ScoutCamp.yarn.txt,40,4ba912,Angus: each year we'd read notes left from the year before.,Angus: each year we'd read notes left from the year before.
sharedassets55\ScoutCamp.yarn.txt,41,0848bf,Mae: i'm gonna see if i can find any more!,Mae: i'm gonna see if i can find any more!
sharedassets55\ScoutCamp.yarn.txt,42,e9af98,Angus: i'm gonna hike up here. been a while.,Angus: i'm gonna hike up here. been a while.
sharedassets55\ScoutCamp.yarn.txt,53,27b5b8,Mae: Got one!,Mae: Got one!
sharedassets55\ScoutCamp.yarn.txt,58,03b851,Mae: Hmm...,Mae: Hmm...
sharedassets55\ScoutCamp.yarn.txt,67,0c4032,Mae: Got one!,Mae: Got one!
sharedassets55\ScoutCamp.yarn.txt,72,f3caa9,Mae: Hmm...,Mae: Hmm...
sharedassets55\ScoutCamp.yarn.txt,81,b1f2db,Mae: Got one!,Mae: Got one!
sharedassets55\ScoutCamp.yarn.txt,86,182912,Mae: Hmm...,Mae: Hmm...
sharedassets55\ScoutCamp.yarn.txt,95,50a398,Mae: Got one!,Mae: Got one!
sharedassets55\ScoutCamp.yarn.txt,100,220d37,Mae: Hmm...,Mae: Hmm...
sharedassets55\ScoutCamp.yarn.txt,109,08fbb9,Angus: I think you got 'em all!,Angus: I think you got 'em all!
sharedassets55\ScoutCamp.yarn.txt,110,9f15bd,Angus: from what i can spot at least.,Angus: from what i can spot at least.
sharedassets55\ScoutCamp.yarn.txt,111,9e03a6,Angus: and i got the high vantage point.,Angus: and i got the high vantage point.
sharedassets55\ScoutCamp.yarn.txt,114,96d2b5,Angus: I think there are some more?,Angus: I think there are some more?
sharedassets55\ScoutCamp.yarn.txt,115,9408c4,Angus: i spotted 'em.,Angus: i spotted 'em.
sharedassets55\ScoutCamp.yarn.txt,116,95d0db,Mae: Oh cool! Gonna look.,Mae: Oh cool! Gonna look.
sharedassets55\ScoutCamp.yarn.txt,117,984767,Angus: Aye-aye.,Angus: Aye-aye.
sharedassets55\ScoutCamp.yarn.txt,125,ed4dee,Mae: let's read 'em let's read 'em!,Mae: let's read 'em let's read 'em!
sharedassets55\ScoutCamp.yarn.txt,126,a81b1e,"Mae: wait- should we, though?","Mae: wait- should we, though?"
sharedassets55\ScoutCamp.yarn.txt,127,e9ffb4,Mae: we gotta leave 'em for the scouts!!!,Mae: we gotta leave 'em for the scouts!!!
sharedassets55\ScoutCamp.yarn.txt,128,d33249,"Angus: oh, it's fine.","Angus: oh, it's fine."
sharedassets55\ScoutCamp.yarn.txt,129,9ff929,Angus: any ones up here wouldn't last the winter anyway.,Angus: any ones up here wouldn't last the winter anyway.
sharedassets55\ScoutCamp.yarn.txt,130,3dd8f8,Mae: ok ok ok ok let's read one!!!,Mae: ok ok ok ok let's read one!!!
sharedassets55\ScoutCamp.yarn.txt,132,37235,Angus: ok here's one.,Angus: ok here's one.
sharedassets55\ScoutCamp.yarn.txt,133,2f58a7,"Angus: ""hi. i'm not supposed to write my name.","Angus: ""hi. i'm not supposed to write my name."
sharedassets55\ScoutCamp.yarn.txt,134,afc485,"Angus: and that's fine, because i am a scout.","Angus: and that's fine, because i am a scout."
sharedassets55\ScoutCamp.yarn.txt,135,bfd950,"Angus: and that is the only name i need.""","Angus: and that is the only name i need."""
sharedassets55\ScoutCamp.yarn.txt,136,64ddad,Mae: wow. that's intense.,Mae: wow. that's intense.
sharedassets55\ScoutCamp.yarn.txt,137,f96a15,Angus: it goes on.,Angus: it goes on.
sharedassets55\ScoutCamp.yarn.txt,138,9af961,"Angus: ""the scouts gave me more than a name,","Angus: ""the scouts gave me more than a name,"
sharedassets55\ScoutCamp.yarn.txt,139,0f6b52,"Angus: they gave me badges. to show my worth.""","Angus: they gave me badges. to show my worth."""
sharedassets55\ScoutCamp.yarn.txt,140,0a4c14,Mae: geez.,Mae: geez.
sharedassets55\ScoutCamp.yarn.txt,141,"5,40E+07","Angus: ""i would kill for the scouts.""","Angus: ""i would kill for the scouts."""
sharedassets55\ScoutCamp.yarn.txt,142,b881ee,Angus: that's it.,Angus: that's it.
sharedassets55\ScoutCamp.yarn.txt,143,5ba302,Mae: were you all like this?,Mae: were you all like this?
sharedassets55\ScoutCamp.yarn.txt,144,dd9c07,Angus: kinda. sometimes. no. maybe.,Angus: kinda. sometimes. no. maybe.
sharedassets55\ScoutCamp.yarn.txt,147,4aef0d,Angus: ok let's read this here.,Angus: ok let's read this here.
sharedassets55\ScoutCamp.yarn.txt,148,3ab5ea,Mae: reeeeeeead it!,Mae: reeeeeeead it!
sharedassets55\ScoutCamp.yarn.txt,149,f762e9,Angus: ha ha ha. oh dear.,Angus: ha ha ha. oh dear.
sharedassets55\ScoutCamp.yarn.txt,150,00bc21,Mae: what?,Mae: what?
sharedassets55\ScoutCamp.yarn.txt,151,d6146e,"Angus: ""i am super, super gay.""","Angus: ""i am super, super gay."""
sharedassets55\ScoutCamp.yarn.txt,152,65ff1b,Mae: ha ha ha niiiiiiiice,Mae: ha ha ha niiiiiiiice
sharedassets55\ScoutCamp.yarn.txt,153,b75371,Mae: angus did you write this one?,Mae: angus did you write this one?
sharedassets55\ScoutCamp.yarn.txt,154,c39193,Angus: geez. i could have.,Angus: geez. i could have.
sharedassets55\ScoutCamp.yarn.txt,155,109abd,Angus: i think my note was about like being strong and good.,Angus: i think my note was about like being strong and good.
sharedassets55\ScoutCamp.yarn.txt,156,e69879,"Mae: and gay as hell, apparently.","Mae: and gay as hell, apparently."
sharedassets55\ScoutCamp.yarn.txt,157,cddf30,Angus: i think my total gayness came through to the discerning reader.,Angus: i think my total gayness came through to the discerning reader.
sharedassets55\ScoutCamp.yarn.txt,160,e87322,Angus: alright let's read this note.,Angus: alright let's read this note.
sharedassets55\ScoutCamp.yarn.txt,161,2ff99e,Angus: *ahem*,Angus: *ahem*
sharedassets55\ScoutCamp.yarn.txt,162,ae14d9,"Angus: ""i like shooting arrows they are cool to shoot","Angus: ""i like shooting arrows they are cool to shoot"
sharedassets55\ScoutCamp.yarn.txt,163,564ac9,Angus: in fact i think we should shoot arrows instead of,Angus: in fact i think we should shoot arrows instead of
sharedassets55\ScoutCamp.yarn.txt,164,7117f5,Angus: guns when we're in the army it has a tactical,Angus: guns when we're in the army it has a tactical
sharedassets55\ScoutCamp.yarn.txt,165,9b10fe,Angus: advantage in that it is silent and also,Angus: advantage in that it is silent and also
sharedassets55\ScoutCamp.yarn.txt,166,4e39fe,"Angus: elegant""","Angus: elegant"""
sharedassets55\ScoutCamp.yarn.txt,167,7876c9,Mae: huh.,Mae: huh.
sharedassets55\ScoutCamp.yarn.txt,168,684f95,Angus: yeah. i got nothing.,Angus: yeah. i got nothing.
sharedassets55\ScoutCamp.yarn.txt,171,abd6a0,Angus: alright this one got kinda torn up,Angus: alright this one got kinda torn up
sharedassets55\ScoutCamp.yarn.txt,172,244383,Angus: maybe a bird got it.,Angus: maybe a bird got it.
sharedassets55\ScoutCamp.yarn.txt,173,d45fa9,Mae: READ THE BIRD NOTE.,Mae: READ THE BIRD NOTE.
sharedassets55\ScoutCamp.yarn.txt,174,5c7bac,"Angus: ""i am extremely unhappy, and you're the only person who knows.""","Angus: ""i am extremely unhappy, and you're the only person who knows."""
sharedassets55\ScoutCamp.yarn.txt,175,33f159,Mae: oh.,Mae: oh.
sharedassets55\ScoutCamp.yarn.txt,176,4d152d,Angus: ok.,Angus: ok.
sharedassets55\ScoutCamp.yarn.txt,179,1ebefc,Angus: hm.,Angus: hm.
sharedassets55\ScoutCamp.yarn.txt,180,b5aa36,Mae: what?,Mae: what?
sharedassets55\ScoutCamp.yarn.txt,181,12a1e5,Angus: not much changes.,Angus: not much changes.
sharedassets55\ScoutCamp.yarn.txt,182,feafa4,Angus: coulda just as easily been our notes from 10 years ago.,Angus: coulda just as easily been our notes from 10 years ago.
sharedassets55\ScoutCamp.yarn.txt,183,9ec0d7,Mae: yeah.,Mae: yeah.
sharedassets55\ScoutCamp.yarn.txt,184,e581b7,Angus: there's like a,Angus: there's like a
sharedassets55\ScoutCamp.yarn.txt,185,3b2fb2,Angus: timelessness,Angus: timelessness
sharedassets55\ScoutCamp.yarn.txt,186,b66cbd,Angus: about people.,Angus: about people.
sharedassets55\ScoutCamp.yarn.txt,187,4ae1cd,Angus: some things just don't stop being,Angus: some things just don't stop being
sharedassets55\ScoutCamp.yarn.txt,188,5d917c,Angus: what we are.,Angus: what we are.
sharedassets55\ScoutCamp.yarn.txt,189,f5eb05,Mae: hmmm.,Mae: hmmm.
sharedassets55\ScoutCamp.yarn.txt,190,a75efc,Angus: yeah.,Angus: yeah.
sharedassets55\ScoutCamp.yarn.txt,191,13eb45,Angus: hmmmm.,Angus: hmmmm.
sharedassets56\Library.yarn.txt,6,14c89c,"Bea: Alright, there she is.","Bea: Alright, there she is."
sharedassets56\Library.yarn.txt,7,c25fc6,Mae: Cool.,Mae: Cool.
sharedassets56\Library.yarn.txt,11,63cb26,Bea: So...,Bea: So...
sharedassets56\Library.yarn.txt,12,d429d3,Mae: I have no idea how to use it.,Mae: I have no idea how to use it.
sharedassets56\Library.yarn.txt,13,6ff6e7,Bea: Really?,Bea: Really?
sharedassets56\Library.yarn.txt,14,13c5c3,Mae: I can’t know how to do everything!,Mae: I can’t know how to do everything!
sharedassets56\Library.yarn.txt,15,c4e492,Bea:{width=4} I’m sorry but what expertise have you brought to this thus far?,Bea:{width=4} I’m sorry but what expertise have you brought to this thus far?
sharedassets56\Library.yarn.txt,16,b45923,Mae: \o/,Mae: \o/
sharedassets56\Library.yarn.txt,17,428f8b,Mae: This whole thing was my idea!,Mae: This whole thing was my idea!
sharedassets56\Library.yarn.txt,18,374685,Bea:{width=4} NO. Your idea was ghost hunting.,Bea:{width=4} NO. Your idea was ghost hunting.
sharedassets56\Library.yarn.txt,19,d415d2,Bea: MY idea is to do at least a tiny bit of research on it.,Bea: MY idea is to do at least a tiny bit of research on it.
sharedassets56\Library.yarn.txt,20,fbd8a8,Mae: :(,Mae: :(
sharedassets56\Library.yarn.txt,21,6aa341,"Mae: If you think it’s so stupid, why are you here?","Mae: If you think it’s so stupid, why are you here?"
sharedassets56\Library.yarn.txt,22,cc4e07,"Bea: Because you’re my friend, you asshole!","Bea: Because you’re my friend, you asshole!"
sharedassets56\Library.yarn.txt,25,b04c1c,Mae: _o_ :),Mae: _o_ :)
sharedassets56\Library.yarn.txt,26,5d6498,Mae: AAAAAW.,Mae: AAAAAW.
sharedassets56\Library.yarn.txt,27,cdfa1a,Bea: ugh,Bea: ugh
sharedassets56\Library.yarn.txt,28,2c7d81,"Mae: AW WE FWENDS, BEATWICE???","Mae: AW WE FWENDS, BEATWICE???"
sharedassets56\Library.yarn.txt,29,7a32f8,"Bea: here, let me get this set up","Bea: here, let me get this set up"
sharedassets56\Library.yarn.txt,30,a269dc,Bea: we’ll be here all night if your dumb ass is in charge,Bea: we’ll be here all night if your dumb ass is in charge
sharedassets56\Library.yarn.txt,31,a33453,Mae: o_o :| _o_,Mae: o_o :| _o_
sharedassets56\Library.yarn.txt,66,dbd3bd,-> Going Up!,-> Going Up!
sharedassets56\Library.yarn.txt,68,c13a9f,-> Going Down!,-> Going Down!
sharedassets56\Library.yarn.txt,81,95c181,Bea: Look! Jobs!,Bea: Look! Jobs!
sharedassets56\Library.yarn.txt,82,f05d14,Bea: Weird like,Bea: Weird like
sharedassets56\Library.yarn.txt,83,8b2f40,Bea: when this was painted it was like,Bea: when this was painted it was like
sharedassets56\Library.yarn.txt,84,a4d173,Bea: Hey Look Out The Window!,Bea: Hey Look Out The Window!
sharedassets56\Library.yarn.txt,85,30d04f,Bea: We’re all working! Things are great!,Bea: We’re all working! Things are great!
sharedassets56\Library.yarn.txt,86,28dae1,Bea: Now it’s like,Bea: Now it’s like
sharedassets56\Library.yarn.txt,87,ba73b6,Bea: one of the graffiti murals,Bea: one of the graffiti murals
sharedassets56\Library.yarn.txt,88,a7d4ef,Bea: after someone gets shot or hit by a car.,Bea: after someone gets shot or hit by a car.
sharedassets56\Library.yarn.txt,89,fa7aeb,Mae: This mural is really affecting you.,Mae: This mural is really affecting you.
sharedassets56\Library.yarn.txt,90,25cfc1,Bea: o_o,Bea: o_o
sharedassets56\Library.yarn.txt,91,4aa5f1,Bea: I forget that we live in separate realities.,Bea: I forget that we live in separate realities.
sharedassets56\Library.yarn.txt,92,269b84,Mae: Mine’s clearly better.,Mae: Mine’s clearly better.
sharedassets56\Library.yarn.txt,106,dcc002,Bea: Hey!,Bea: Hey!
sharedassets56\Library.yarn.txt,107,da253a,Librarian: Closing in 2 hours.,Librarian: Closing in 2 hours.
sharedassets56\Library.yarn.txt,108,67d4e1,Bea: Ok cool.,Bea: Ok cool.
sharedassets56\Library.yarn.txt,109,b03f8f,Mae: Any idea where the microfish is?,Mae: Any idea where the microfish is?
sharedassets56\Library.yarn.txt,110,64e700,Bea: Microfiche.,Bea: Microfiche.
sharedassets56\Library.yarn.txt,111,ca6d98,Mae: :),Mae: :)
sharedassets56\Library.yarn.txt,112,fe0add,Mae: Microfeesh.,Mae: Microfeesh.
sharedassets56\Library.yarn.txt,113,e1f847,Librarian: Third floor.,Librarian: Third floor.
sharedassets56\Library.yarn.txt,114,fba0fb,Bea: Ok thanks.,Bea: Ok thanks.
sharedassets56\Library.yarn.txt,115,72b410,Mae: Up up up.,Mae: Up up up.
sharedassets56\Library.yarn.txt,116,4323d8,Mae: :|,Mae: :|
sharedassets56\Library.yarn.txt,122,fb2819,Mae: Slow night?,Mae: Slow night?
sharedassets56\Library.yarn.txt,123,366f8c,Librarian: yep.,Librarian: yep.
sharedassets56\Library.yarn.txt,124,2d4478,"Bea: Spooky here, all alone?","Bea: Spooky here, all alone?"
sharedassets56\Library.yarn.txt,125,c6ef43,Mae: I’d be spooked.,Mae: I’d be spooked.
sharedassets56\Library.yarn.txt,126,c25c81,Librarian: Eh.,Librarian: Eh.
sharedassets56\Library.yarn.txt,127,e7fd2c,Librarian: Larry’s wandering around here somewhere.,Librarian: Larry’s wandering around here somewhere.
sharedassets56\Library.yarn.txt,136,663064,Mae: How did we get this?,Mae: How did we get this?
sharedassets56\Library.yarn.txt,137,646f73,Mae: This seems... expensive.,Mae: This seems... expensive.
sharedassets56\Library.yarn.txt,138,83d825,Bea: It’s really old,Bea: It’s really old
sharedassets56\Library.yarn.txt,139,38f4df,Bea: from like the robber baron times,Bea: from like the robber baron times
sharedassets56\Library.yarn.txt,140,12526,Bea: one of 'em bought a dinosaur.,Bea: one of 'em bought a dinosaur.
sharedassets56\Library.yarn.txt,141,ce09a4,->awesome,->awesome
sharedassets56\Library.yarn.txt,142,e4c7a7,Bea: not gonna argue,Bea: not gonna argue
sharedassets56\Library.yarn.txt,143,e3ccbe,->it looks weird,->it looks weird
sharedassets56\Library.yarn.txt,144,6ef44f,Mae: I don’t think it stood like that.,Mae: I don’t think it stood like that.
sharedassets56\Library.yarn.txt,145,941442,Bea: back then they didn’t really get dinosaurs,Bea: back then they didn’t really get dinosaurs
sharedassets56\Library.yarn.txt,146,8b7e41,Mae: can anyone truly?,Mae: can anyone truly?
sharedassets56\Library.yarn.txt,154,881bd4,Mae: looks like someone left something open on this one,Mae: looks like someone left something open on this one
sharedassets56\Library.yarn.txt,155,8f7196,Bea: it’s a resume,Bea: it’s a resume
sharedassets56\Library.yarn.txt,156,d99ae7,Mae: Bob Targg,Mae: Bob Targg
sharedassets56\Library.yarn.txt,157,d608e7,Mae: Born 1967,Mae: Born 1967
sharedassets56\Library.yarn.txt,158,1ffd4f,Bea: 50 years old,Bea: 50 years old
sharedassets56\Library.yarn.txt,159,a5b283,Bea: let’s see...,Bea: let’s see...
sharedassets56\Library.yarn.txt,160,d38c19,"Bea: experience: mining, construction, well drilling","Bea: experience: mining, construction, well drilling"
sharedassets56\Library.yarn.txt,161,833f5e,Mae: I never think about getting a job when I’m old.,Mae: I never think about getting a job when I’m old.
sharedassets56\Library.yarn.txt,162,662538,Bea: 50’s not really old.,Bea: 50’s not really old.
sharedassets56\Library.yarn.txt,163,7c3df2,Mae: I mean,Mae: I mean
sharedassets56\Library.yarn.txt,164,154bf7,"Mae: you should have money then, right?","Mae: you should have money then, right?"
sharedassets56\Library.yarn.txt,165,d7fc43,Bea: Ideally,Bea: Ideally
sharedassets56\Library.yarn.txt,166,a52975,Mae: It should be like... guaranteed.,Mae: It should be like... guaranteed.
sharedassets56\Library.yarn.txt,167,f9db76,Mae: :\,Mae: :\
sharedassets56\Library.yarn.txt,168,c599a3,Mae: should be guaranteed in general,Mae: should be guaranteed in general
sharedassets56\Library.yarn.txt,169,230d71,Mae: :|,Mae: :|
sharedassets56\Library.yarn.txt,170,ad393b,Bea: You gonna join my young socialists Chattrbox group?,Bea: You gonna join my young socialists Chattrbox group?
sharedassets56\Library.yarn.txt,180,900726,Mae: Holy crap.,Mae: Holy crap.
sharedassets56\Library.yarn.txt,181,6e61e7,Bea: What?,Bea: What?
sharedassets56\Library.yarn.txt,182,038bd7,Mae: It’s Charity Bearity.,Mae: It’s Charity Bearity.
sharedassets56\Library.yarn.txt,183,61eb9d,Bea: What’s Charity Bearity?,Bea: What’s Charity Bearity?
sharedassets56\Library.yarn.txt,184,f81735,Mae: O_o,Mae: O_o
sharedassets56\Library.yarn.txt,185,bfd7c2,Mae: HOW DO YOU NOT KNOW CHARITY BEARITY?!,Mae: HOW DO YOU NOT KNOW CHARITY BEARITY?!
sharedassets56\Library.yarn.txt,186,944a87,Bea: I assume this is something from school?,Bea: I assume this is something from school?
sharedassets56\Library.yarn.txt,187,c1604d,Mae: The School Of Being 5 Freaking Years Old!,Mae: The School Of Being 5 Freaking Years Old!
sharedassets56\Library.yarn.txt,188,c6cdcc,Bea: ...alright?,Bea: ...alright?
sharedassets56\Library.yarn.txt,189,eda6a5,Bea: So this was a thing you liked as a kid?,Bea: So this was a thing you liked as a kid?
sharedassets56\Library.yarn.txt,190,db9adb,Mae: o>,Mae: o>
sharedassets56\Library.yarn.txt,191,0c1b95,Mae: NO! I HATED CHARITY BEARITY!,Mae: NO! I HATED CHARITY BEARITY!
sharedassets56\Library.yarn.txt,192,840823,Bea: It does look really hateable.,Bea: It does look really hateable.
sharedassets56\Library.yarn.txt,193,cb77e7,Mae: o_o,Mae: o_o
sharedassets56\Library.yarn.txt,194,f5f2b0,Mae: It was like,Mae: It was like
sharedassets56\Library.yarn.txt,195,365956,->you were kidnapped by a cult,->you were kidnapped by a cult
sharedassets56\Library.yarn.txt,196,59dc72,Mae: and when they were like,Mae: and when they were like
sharedassets56\Library.yarn.txt,197,6c2f64,Mae: brainwashing you,Mae: brainwashing you
sharedassets56\Library.yarn.txt,198,991928,Mae: instead of some cult guy,Mae: instead of some cult guy
sharedassets56\Library.yarn.txt,199,6d1af1,Mae: with a wavy dagger and a magic mask,Mae: with a wavy dagger and a magic mask
sharedassets56\Library.yarn.txt,200,db2aca,Bea: that’s not... ok yeah go on,Bea: that’s not... ok yeah go on
sharedassets56\Library.yarn.txt,201,90bd09,Mae: instead of that it was this effing pink nightmare!,Mae: instead of that it was this effing pink nightmare!
sharedassets56\Library.yarn.txt,202,59b85e,Bea: you were scared of it?,Bea: you were scared of it?
sharedassets56\Library.yarn.txt,204,43afe4,Mae:{width=8} no! I was B O R E D  T O  D E A T H.,Mae:{width=8} no! I was B O R E D  T O  D E A T H.
sharedassets56\Library.yarn.txt,206,5c3749,Mae: it was talking forever about like being kind to others,Mae: it was talking forever about like being kind to others
sharedassets56\Library.yarn.txt,207,6bbf3a,Mae: and like i dunno helping an old neighbor do engine repair,Mae: and like i dunno helping an old neighbor do engine repair
sharedassets56\Library.yarn.txt,208,50e46c,Bea: that sounds... nice?,Bea: that sounds... nice?
sharedassets56\Library.yarn.txt,209,8c7330,Bea: Charity Bearity Helps Old Mr. Plonko Fix His Hovercraft,Bea: Charity Bearity Helps Old Mr. Plonko Fix His Hovercraft
sharedassets56\Library.yarn.txt,210,deaeaf,Mae: ugh no that’s the worst part- it ALWAYS rhymed!,Mae: ugh no that’s the worst part- it ALWAYS rhymed!
sharedassets56\Library.yarn.txt,211,3f1969,Bea: Charity Bearity: Pink Nightmarity.,Bea: Charity Bearity: Pink Nightmarity.
sharedassets56\Library.yarn.txt,212,3b8b83,Mae: _o_,Mae: _o_
sharedassets56\Library.yarn.txt,213,aafc33,Mae: Charity Bearity: I Just Don’t Carity,Mae: Charity Bearity: I Just Don’t Carity
sharedassets56\Library.yarn.txt,214,728c9b,->you were under some curse,->you were under some curse
sharedassets56\Library.yarn.txt,215,369383,Mae: where a cute thing followed you around,Mae: where a cute thing followed you around
sharedassets56\Library.yarn.txt,216,54c080,Mae: 24-7,Mae: 24-7
sharedassets56\Library.yarn.txt,217,9268,Mae: yelling about like,Mae: yelling about like
sharedassets56\Library.yarn.txt,218,90886a,Mae: sharing and not littering,Mae: sharing and not littering
sharedassets56\Library.yarn.txt,219,2992a3,Mae: and paying taxes,Mae: and paying taxes
sharedassets56\Library.yarn.txt,220,90049e,Bea: Well that’s an important... uh... skill.,Bea: Well that’s an important... uh... skill.
sharedassets56\Library.yarn.txt,221,cf99d3,Mae: I WAS 5!!!,Mae: I WAS 5!!!
sharedassets56\Library.yarn.txt,222,455060,Mae: I’m 20 now and I still haven’t paid taxes!!!,Mae: I’m 20 now and I still haven’t paid taxes!!!
sharedassets56\Library.yarn.txt,223,14a89a,Mae: _o_,Mae: _o_
sharedassets56\Library.yarn.txt,224,592f83,Bea:{width=4} Charity Bearity Goes To A State Infrastructure Budgeting Meeting,Bea:{width=4} Charity Bearity Goes To A State Infrastructure Budgeting Meeting
sharedassets56\Library.yarn.txt,225,b80bde,Mae: Ugh I forgot the worst part- it ALWAYS rhymed.,Mae: Ugh I forgot the worst part- it ALWAYS rhymed.
sharedassets56\Library.yarn.txt,226,f7f13e,Bea: Charity Bearity: Oh No! Austerity!,Bea: Charity Bearity: Oh No! Austerity!
sharedassets56\Library.yarn.txt,228,7723c9,Mae: What’s that?,Mae: What’s that?
